Date,Open,High,Low,Close,Volume,Currency
2011-03-25,1358.75,1367.5,1353.38,1358.5,0,USD
2011-03-27,1359.88,1361.5,1357.25,1359.38,0,USD
2011-03-28,1359.25,1368.88,1341.25,1343.38,0,USD
2011-03-29,1343.0,1368.88,1342.38,1363.63,0,USD
2011-03-30,1363.88,1374.0,1356.38,1374.0,0,USD
2011-03-31,1374.13,1431.75,1368.63,1416.63,0,USD
2011-04-01,1416.5,1416.5,1386.88,1393.88,0,USD
2011-04-03,1393.75,1402.63,1391.75,1399.5,0,USD
2011-04-04,1399.38,1402.5,1379.63,1385.38,0,USD
2011-04-05,1385.5,1389.63,1366.63,1375.38,0,USD
2011-04-06,1375.63,1388.13,1372.38,1377.25,0,USD
2011-04-07,1377.13,1383.25,1360.63,1365.13,0,USD
2011-04-08,1365.38,1393.88,1364.88,1391.63,0,USD
2011-04-10,1395.88,1406.38,1395.88,1405.25,0,USD
2011-04-11,1405.5,1406.13,1360.13,1362.75,0,USD
2011-04-12,1362.88,1370.25,1318.38,1330.38,0,USD
2011-04-13,1330.63,1348.63,1329.63,1332.88,0,USD
2011-04-14,1333.13,1337.63,1316.88,1334.25,0,USD
2011-04-15,1334.0,1338.38,1322.63,1331.88,0,USD
2011-04-17,1343.13,1345.0,1338.0,1338.0,0,USD
2011-04-18,1338.88,1361.5,1332.13,1357.13,0,USD
2011-04-19,1357.5,1360.38,1348.13,1354.25,0,USD
2011-04-20,1354.75,1384.5,1354.63,1372.38,0,USD
2011-04-21,1372.25,1391.88,1363.13,1389.63,0,USD
2011-04-22,1390.13,1390.13,1390.13,1390.13,0,USD
2011-04-24,1390.25,1397.38,1389.25,1396.75,0,USD
2011-04-25,1396.63,1398.5,1380.88,1396.13,0,USD
2011-04-26,1396.75,1396.75,1378.13,1389.13,0,USD
2011-04-27,1389.63,1396.63,1368.5,1390.63,0,USD
2011-04-28,1389.75,1400.38,1338.63,1348.75,0,USD
2011-04-29,1348.75,1394.88,1348.75,1394.88,0,USD
2011-05-01,1391.0,1393.63,1383.88,1388.0,0,USD
2011-05-02,1388.13,1402.13,1381.63,1392.25,0,USD
2011-05-03,1392.0,1393.38,1355.75,1363.13,0,USD
2011-05-04,1363.38,1367.38,1347.5,1348.88,0,USD
2011-05-05,1349.13,1361.25,1310.13,1323.63,0,USD
2011-05-06,1323.75,1340.63,1306.75,1327.75,0,USD
2011-05-08,1326.88,1331.25,1323.75,1331.25,0,USD
2011-05-09,1330.13,1341.75,1328.25,1333.13,0,USD
2011-05-10,1333.38,1352.88,1333.13,1340.75,0,USD
2011-05-11,1342.0,1343.38,1313.63,1333.38,0,USD
2011-05-12,1332.13,1357.75,1313.88,1344.38,0,USD
2011-05-13,1344.25,1352.88,1321.75,1331.13,0,USD
2011-05-15,1329.5,1337.25,1329.38,1335.0,0,USD
2011-05-16,1335.13,1343.88,1321.13,1323.25,0,USD
2011-05-17,1323.13,1344.75,1312.38,1342.63,0,USD
2011-05-18,1343.13,1387.5,1342.38,1375.88,0,USD
2011-05-19,1376.0,1388.88,1369.38,1377.75,0,USD
2011-05-20,1378.63,1395.88,1365.25,1378.88,0,USD
2011-05-22,1386.0,1389.63,1382.5,1389.63,0,USD
2011-05-23,1389.63,1392.88,1366.13,1373.38,0,USD
2011-05-24,1373.5,1386.75,1366.25,1376.88,0,USD
2011-05-25,1377.0,1386.88,1372.63,1379.5,0,USD
2011-05-26,1380.25,1398.13,1380.13,1390.63,0,USD
2011-05-27,1390.75,1394.13,1376.38,1378.63,0,USD
2011-05-30,1370.63,1379.13,1366.63,1379.13,0,USD
2011-05-31,1378.63,1391.13,1373.75,1382.38,0,USD
2011-06-01,1384.13,1389.88,1370.13,1385.13,0,USD
2011-06-02,1385.25,1411.38,1385.13,1406.0,0,USD
2011-06-03,1405.75,1419.38,1404.63,1413.88,0,USD
2011-06-05,1415.5,1416.5,1412.63,1413.63,0,USD
2011-06-06,1413.5,1418.13,1380.88,1384.13,0,USD
2011-06-07,1384.38,1398.5,1382.38,1396.38,0,USD
2011-06-08,1397.88,1417.0,1385.13,1403.0,0,USD
2011-06-09,1403.63,1412.63,1386.25,1396.38,0,USD
2011-06-10,1397.13,1397.38,1377.63,1383.13,0,USD
2011-06-12,1385.5,1387.88,1384.38,1385.38,0,USD
2011-06-13,1385.25,1390.38,1378.63,1382.0,0,USD
2011-06-14,1381.88,1386.88,1353.75,1368.75,0,USD
2011-06-15,1368.88,1375.25,1354.63,1370.75,0,USD
2011-06-16,1370.88,1371.13,1348.5,1351.25,0,USD
2011-06-17,1351.13,1357.13,1330.63,1331.75,0,USD
2011-06-19,1334.88,1337.88,1332.0,1334.25,0,USD
2011-06-20,1333.5,1345.88,1331.88,1339.63,0,USD
2011-06-21,1339.5,1354.5,1338.88,1350.75,0,USD
2011-06-22,1351.25,1351.75,1320.63,1329.38,0,USD
2011-06-23,1329.13,1333.25,1293.38,1318.88,0,USD
2011-06-24,1319.38,1328.75,1311.75,1318.38,0,USD
2011-06-26,1313.63,1313.88,1309.75,1312.0,0,USD
2011-06-27,1311.0,1329.13,1303.63,1325.75,0,USD
2011-06-28,1325.63,1337.38,1321.5,1331.38,0,USD
2011-06-29,1332.88,1343.38,1320.5,1326.88,0,USD
2011-06-30,1326.63,1335.25,1287.63,1303.75,0,USD
2011-07-01,1303.63,1321.13,1299.75,1315.13,0,USD
2011-07-04,1314.75,1322.88,1314.75,1318.63,0,USD
2011-07-05,1319.38,1329.25,1312.0,1321.5,0,USD
2011-07-06,1321.38,1326.88,1310.5,1322.88,0,USD
2011-07-07,1322.13,1343.75,1321.63,1341.88,0,USD
2011-07-08,1342.38,1350.25,1335.88,1346.0,0,USD
2011-07-10,1350.75,1356.63,1350.75,1352.38,0,USD
2011-07-11,1351.38,1352.25,1338.13,1347.25,0,USD
2011-07-12,1346.38,1362.75,1334.88,1354.25,0,USD
2011-07-13,1354.0,1382.25,1353.75,1376.5,0,USD
2011-07-14,1376.63,1386.88,1373.75,1379.88,0,USD
2011-07-15,1380.0,1396.75,1376.75,1386.63,0,USD
2011-07-17,1385.88,1388.88,1379.5,1379.5,0,USD
2011-07-18,1380.38,1391.63,1369.88,1387.0,0,USD
2011-07-19,1387.13,1407.88,1375.5,1386.5,0,USD
2011-07-20,1384.75,1390.75,1371.13,1373.38,0,USD
2011-07-21,1373.13,1386.5,1369.75,1380.13,0,USD
2011-07-22,1379.75,1388.25,1374.75,1377.88,0,USD
2011-07-24,1372.13,1372.88,1365.25,1372.5,0,USD
2011-07-25,1371.63,1373.13,1351.5,1364.63,0,USD
2011-07-26,1364.88,1382.38,1363.0,1382.38,0,USD
2011-07-27,1381.75,1386.38,1366.0,1368.88,0,USD
2011-07-28,1367.88,1376.38,1359.25,1361.38,0,USD
2011-07-29,1361.5,1368.75,1343.63,1346.25,0,USD
2011-07-31,1350.13,1352.75,1346.75,1352.75,0,USD
2011-08-01,1352.75,1365.0,1350.75,1358.63,0,USD
2011-08-02,1358.0,1375.0,1342.5,1368.5,0,USD
2011-08-03,1368.63,1371.5,1354.88,1360.63,0,USD
2011-08-04,1361.63,1362.0,1325.88,1331.75,0,USD
2011-08-05,1331.63,1336.5,1313.63,1325.63,0,USD
2011-08-07,1312.5,1321.75,1308.63,1318.88,0,USD
2011-08-08,1318.0,1321.88,1297.38,1298.13,0,USD
2011-08-09,1298.38,1314.88,1276.75,1306.38,0,USD
2011-08-10,1306.25,1311.5,1288.5,1294.5,0,USD
2011-08-11,1293.75,1344.5,1293.13,1333.38,0,USD
2011-08-12,1332.75,1336.88,1320.0,1326.75,0,USD
2011-08-14,1333.0,1336.88,1331.75,1334.75,0,USD
2011-08-15,1336.38,1344.75,1335.5,1342.5,0,USD
2011-08-16,1341.88,1344.88,1333.5,1342.63,0,USD
2011-08-17,1341.25,1360.88,1337.75,1358.5,0,USD
2011-08-18,1357.0,1357.38,1336.25,1350.25,0,USD
2011-08-19,1349.13,1365.5,1340.13,1358.25,0,USD
2011-08-21,1366.75,1370.5,1365.0,1365.75,0,USD
2011-08-22,1366.0,1380.5,1362.13,1380.13,0,USD
2011-08-23,1380.25,1391.75,1377.25,1389.25,0,USD
2011-08-24,1388.38,1396.0,1381.75,1383.13,0,USD
2011-08-25,1383.38,1391.13,1378.0,1384.25,0,USD
2011-08-26,1386.13,1416.38,1379.25,1416.13,0,USD
2011-08-28,1411.75,1422.5,1411.5,1422.5,0,USD
2011-08-29,1420.75,1452.38,1416.0,1445.13,0,USD
2011-08-30,1445.0,1458.38,1438.0,1449.88,0,USD
2011-08-31,1449.63,1464.88,1449.63,1455.13,0,USD
2011-09-01,1454.38,1456.75,1432.13,1438.63,0,USD
2011-09-02,1438.75,1451.88,1435.25,1446.38,0,USD
2011-09-05,1444.88,1444.88,1427.88,1428.63,0,USD
2011-09-06,1429.13,1434.13,1408.38,1423.75,0,USD
2011-09-07,1423.63,1434.13,1412.63,1420.38,0,USD
2011-09-08,1419.88,1425.38,1411.38,1416.63,0,USD
2011-09-09,1416.5,1428.88,1413.0,1425.63,0,USD
2011-09-11,1431.75,1432.25,1428.88,1428.88,0,USD
2011-09-12,1429.88,1431.88,1388.63,1400.75,0,USD
2011-09-13,1400.63,1401.63,1382.13,1392.5,0,USD
2011-09-14,1392.38,1396.63,1377.38,1385.5,0,USD
2011-09-15,1385.38,1386.88,1357.63,1359.88,0,USD
2011-09-16,1360.38,1368.63,1350.38,1357.38,0,USD
2011-09-18,1357.38,1357.38,1352.25,1354.5,0,USD
2011-09-19,1354.13,1355.5,1326.38,1343.38,0,USD
2011-09-20,1343.0,1350.13,1331.75,1335.75,0,USD
2011-09-21,1336.13,1345.13,1313.13,1315.88,0,USD
2011-09-22,1315.75,1316.88,1281.13,1284.38,0,USD
2011-09-23,1282.63,1288.25,1250.13,1258.13,0,USD
2011-09-25,1265.38,1267.0,1261.38,1261.38,0,USD
2011-09-26,1261.88,1265.88,1226.13,1261.75,0,USD
2011-09-27,1262.25,1277.63,1255.38,1255.63,0,USD
2011-09-28,1255.75,1259.63,1213.88,1214.13,0,USD
2011-09-29,1214.75,1237.88,1209.38,1231.38,0,USD
2011-09-30,1230.88,1238.5,1175.13,1175.13,0,USD
2011-10-02,1176.38,1181.25,1174.38,1175.38,0,USD
2011-10-03,1175.5,1189.63,1162.13,1170.88,0,USD
2011-10-04,1170.63,1178.63,1152.25,1166.5,0,USD
2011-10-05,1167.25,1173.88,1161.13,1164.63,0,USD
2011-10-06,1163.63,1182.63,1158.38,1159.25,0,USD
2011-10-07,1159.38,1169.88,1152.38,1160.88,0,USD
2011-10-09,1159.5,1166.13,1158.63,1165.88,0,USD
2011-10-10,1165.88,1192.63,1163.88,1183.38,0,USD
2011-10-11,1181.75,1245.13,1174.63,1233.0,0,USD
2011-10-12,1232.88,1246.13,1212.75,1237.63,0,USD
2011-10-13,1237.75,1259.38,1230.88,1259.38,0,USD
2011-10-14,1259.13,1275.63,1249.25,1269.38,0,USD
2011-10-16,1269.13,1271.13,1263.88,1263.88,0,USD
2011-10-17,1264.13,1271.75,1246.63,1246.63,0,USD
2011-10-18,1247.25,1252.88,1226.63,1250.75,0,USD
2011-10-19,1250.63,1258.88,1213.88,1215.63,0,USD
2011-10-20,1215.88,1227.75,1201.63,1223.75,0,USD
2011-10-21,1223.63,1245.25,1212.38,1212.38,0,USD
2011-10-23,1220.13,1221.88,1217.88,1221.88,0,USD
2011-10-24,1221.63,1248.13,1219.63,1239.13,0,USD
2011-10-25,1238.5,1244.63,1225.63,1230.75,0,USD
2011-10-26,1231.25,1241.75,1218.63,1224.63,0,USD
2011-10-27,1224.5,1252.13,1223.75,1245.88,0,USD
2011-10-28,1245.25,1250.5,1224.13,1226.13,0,USD
2011-10-30,1227.5,1227.88,1225.88,1227.38,0,USD
2011-10-31,1227.25,1229.0,1203.63,1214.0,0,USD
2011-11-01,1214.88,1222.88,1190.75,1198.63,0,USD
2011-11-02,1198.5,1218.25,1198.13,1204.0,0,USD
2011-11-03,1204.38,1231.38,1200.88,1226.13,0,USD
2011-11-04,1226.0,1230.88,1219.13,1220.38,0,USD
2011-11-07,1220.63,1222.88,1198.5,1202.5,0,USD
2011-11-08,1203.63,1217.13,1199.88,1205.5,0,USD
2011-11-09,1205.88,1211.88,1183.75,1186.13,0,USD
2011-11-10,1184.0,1191.13,1167.0,1169.5,0,USD
2011-11-11,1168.25,1181.0,1168.25,1176.13,0,USD
2011-11-14,1178.25,1192.88,1177.13,1179.25,0,USD
2011-11-15,1179.38,1206.13,1178.5,1199.63,0,USD
2011-11-16,1199.63,1203.13,1182.88,1188.13,0,USD
2011-11-17,1186.5,1192.13,1162.13,1169.63,0,USD
2011-11-18,1170.25,1177.38,1152.88,1171.38,0,USD
2011-11-21,1171.88,1174.13,1145.13,1145.63,0,USD
2011-11-22,1147.63,1155.63,1141.13,1151.88,0,USD
2011-11-23,1155.75,1158.25,1121.13,1123.13,0,USD
2011-11-25,1120.38,1125.38,1102.88,1108.88,0,USD
2011-11-28,1114.25,1127.13,1114.25,1123.38,0,USD
2011-11-29,1124.13,1138.13,1115.13,1125.63,0,USD
2011-11-30,1123.38,1145.5,1111.63,1133.38,0,USD
2011-12-01,1133.63,1142.88,1116.38,1128.25,0,USD
2011-12-02,1131.63,1144.38,1128.38,1136.38,0,USD
2011-12-05,1139.88,1148.13,1122.13,1126.0,0,USD
2011-12-06,1125.75,1131.88,1120.38,1128.38,0,USD
2011-12-07,1130.25,1136.88,1124.0,1131.75,0,USD
2011-12-08,1131.75,1136.38,1121.38,1132.13,0,USD
2011-12-09,1131.25,1133.38,1100.38,1106.38,0,USD
2011-12-11,1105.63,1105.63,1105.63,1105.63,0,USD
2011-12-12,1107.88,1114.88,1095.13,1111.75,0,USD
2011-12-13,1111.63,1126.88,1106.38,1118.13,0,USD
2011-12-14,1115.63,1119.38,1094.63,1103.88,0,USD
2011-12-15,1100.88,1113.88,1100.88,1113.88,0,USD
2011-12-16,1112.38,1130.38,1111.63,1130.38,0,USD
2011-12-19,1137.38,1148.63,1131.75,1139.13,0,USD
2011-12-20,1136.5,1149.63,1136.13,1144.63,0,USD
2011-12-21,1144.63,1158.88,1132.5,1153.13,0,USD
2011-12-22,1152.25,1167.88,1144.38,1160.88,0,USD
2011-12-23,1160.75,1167.0,1156.63,1163.38,0,USD
2011-12-25,1172.38,1172.38,1172.38,1172.38,0,USD
2011-12-26,1172.38,1172.38,1172.38,1172.38,0,USD
2011-12-27,1182.63,1214.63,1182.63,1206.5,0,USD
2011-12-28,1205.38,1218.63,1193.38,1208.63,0,USD
2011-12-29,1205.75,1211.38,1193.13,1197.63,0,USD
2011-12-30,1195.75,1215.63,1194.63,1211.88,0,USD
2012-01-02,1211.88,1211.88,1211.88,1211.88,0,USD
2012-01-03,1236.5,1244.38,1223.63,1227.25,0,USD
2012-01-04,1227.38,1235.63,1220.63,1231.63,0,USD
2012-01-05,1229.88,1233.5,1207.13,1208.88,0,USD
2012-01-06,1207.5,1219.63,1193.88,1193.88,0,USD
2012-01-09,1195.25,1234.63,1194.75,1232.63,0,USD
2012-01-10,1230.88,1236.88,1220.63,1231.88,0,USD
2012-01-11,1228.63,1231.88,1200.88,1200.88,0,USD
2012-01-12,1202.25,1213.63,1150.38,1183.0,0,USD
2012-01-13,1182.38,1194.13,1157.63,1157.63,0,USD
2012-01-17,1163.63,1186.75,1163.38,1184.63,0,USD
2012-01-18,1182.38,1186.88,1172.63,1181.5,0,USD
2012-01-19,1184.13,1197.38,1181.5,1195.88,0,USD
2012-01-20,1197.88,1203.88,1183.38,1185.25,0,USD
2012-01-23,1194.13,1218.63,1192.25,1214.13,0,USD
2012-01-24,1214.25,1229.38,1203.88,1219.63,0,USD
2012-01-25,1219.38,1226.38,1208.88,1212.88,0,USD
2012-01-26,1213.88,1230.88,1213.38,1222.13,0,USD
2012-01-27,1221.38,1225.63,1215.38,1218.13,0,USD
2012-01-30,1214.13,1218.38,1184.88,1185.13,0,USD
2012-01-31,1187.13,1200.88,1184.63,1200.38,0,USD
2012-02-01,1202.13,1219.0,1202.13,1217.0,0,USD
2012-02-02,1213.38,1224.63,1206.38,1216.88,0,USD
2012-02-03,1216.5,1236.38,1214.25,1232.88,0,USD
2012-02-06,1230.88,1243.88,1230.88,1234.25,0,USD
2012-02-07,1232.63,1239.38,1227.13,1232.13,0,USD
2012-02-08,1230.25,1244.63,1223.13,1230.63,0,USD
2012-02-09,1229.63,1247.38,1222.88,1228.25,0,USD
2012-02-10,1229.5,1230.63,1215.63,1228.88,0,USD
2012-02-13,1237.63,1253.63,1232.38,1253.63,0,USD
2012-02-14,1251.88,1261.63,1245.63,1254.63,0,USD
2012-02-15,1254.88,1268.88,1249.13,1262.63,0,USD
2012-02-16,1260.88,1264.25,1246.38,1258.63,0,USD
2012-02-17,1257.75,1273.13,1257.13,1266.63,0,USD
2012-02-21,1270.88,1275.88,1260.25,1269.5,0,USD
2012-02-22,1267.5,1272.13,1261.63,1270.88,0,USD
2012-02-23,1271.0,1279.88,1266.63,1276.88,0,USD
2012-02-24,1275.88,1284.5,1272.13,1280.25,0,USD
2012-02-27,1286.13,1303.63,1284.13,1301.88,0,USD
2012-02-28,1300.63,1314.63,1300.13,1313.13,0,USD
2012-02-29,1311.13,1324.13,1308.13,1319.13,0,USD
2012-03-01,1315.63,1323.63,1306.38,1322.13,0,USD
2012-03-02,1321.63,1332.88,1316.38,1331.88,0,USD
2012-03-05,1329.75,1336.13,1323.63,1324.38,0,USD
2012-03-06,1324.13,1336.13,1315.63,1335.63,0,USD
2012-03-07,1333.88,1338.88,1324.13,1327.13,0,USD
2012-03-08,1326.88,1338.63,1324.25,1337.38,0,USD
2012-03-09,1336.88,1355.38,1330.38,1337.63,0,USD
2012-03-11,1337.75,1338.25,1332.63,1333.88,0,USD
2012-03-12,1333.75,1341.63,1331.5,1333.5,0,USD
2012-03-13,1333.63,1354.63,1333.38,1353.0,0,USD
2012-03-14,1352.88,1360.38,1346.38,1356.63,0,USD
2012-03-15,1355.63,1369.88,1354.38,1367.63,0,USD
2012-03-16,1367.75,1377.13,1363.88,1375.5,0,USD
2012-03-18,1374.63,1377.88,1373.38,1377.13,0,USD
2012-03-19,1377.0,1377.38,1362.38,1367.5,0,USD
2012-03-20,1367.38,1367.75,1341.88,1346.38,0,USD
2012-03-21,1346.63,1357.63,1344.88,1355.63,0,USD
2012-03-22,1355.25,1359.88,1338.63,1351.88,0,USD
2012-03-23,1352.25,1368.88,1351.63,1366.63,0,USD
2012-03-25,1365.5,1366.38,1364.13,1364.63,0,USD
2012-03-26,1364.75,1388.13,1364.63,1380.88,0,USD
2012-03-27,1380.75,1387.25,1368.88,1371.88,0,USD
2012-03-28,1371.63,1378.88,1364.13,1372.13,0,USD
2012-03-29,1372.25,1376.5,1351.13,1359.38,0,USD
2012-03-30,1359.88,1415.88,1354.38,1401.88,0,USD
2012-04-01,1406.63,1412.88,1406.63,1411.38,0,USD
2012-04-02,1411.25,1433.25,1409.5,1422.63,0,USD
2012-04-03,1422.88,1433.75,1414.13,1418.13,0,USD
2012-04-04,1418.0,1429.63,1408.38,1422.88,0,USD
2012-04-05,1423.38,1434.13,1414.88,1431.38,0,USD
2012-04-08,1430.5,1443.75,1428.63,1441.88,0,USD
2012-04-09,1441.75,1446.63,1424.13,1430.38,0,USD
2012-04-10,1430.25,1451.25,1421.88,1426.75,0,USD
2012-04-11,1426.63,1429.88,1415.38,1422.25,0,USD
2012-04-12,1422.13,1444.38,1420.5,1444.0,0,USD
2012-04-13,1444.13,1447.63,1431.63,1436.88,0,USD
2012-04-15,1433.88,1435.75,1431.63,1434.25,0,USD
2012-04-16,1434.38,1435.13,1415.63,1419.25,0,USD
2012-04-17,1419.13,1434.38,1419.13,1428.63,0,USD
2012-04-18,1428.88,1433.88,1404.0,1411.38,0,USD
2012-04-19,1411.25,1429.75,1407.13,1419.5,0,USD
2012-04-20,1419.63,1453.88,1413.13,1453.88,0,USD
2012-04-22,1451.13,1456.75,1450.38,1455.0,0,USD
2012-04-23,1454.88,1457.0,1437.63,1439.38,0,USD
2012-04-24,1439.13,1471.13,1439.0,1470.63,0,USD
2012-04-25,1470.5,1496.63,1469.38,1472.25,0,USD
2012-04-26,1472.13,1487.63,1463.63,1485.88,0,USD
2012-04-27,1485.63,1506.38,1481.5,1492.63,0,USD
2012-04-29,1490.25,1494.38,1489.38,1492.5,0,USD
2012-04-30,1492.38,1506.63,1482.25,1500.88,0,USD
2012-05-01,1501.0,1504.63,1492.5,1500.5,0,USD
2012-05-02,1500.75,1512.38,1480.38,1482.38,0,USD
2012-05-03,1482.63,1488.5,1465.88,1477.13,0,USD
2012-05-04,1477.25,1481.13,1458.38,1477.88,0,USD
2012-05-06,1470.63,1476.0,1469.63,1475.25,0,USD
2012-05-07,1475.13,1478.63,1460.38,1467.5,0,USD
2012-05-08,1467.63,1471.38,1434.88,1440.25,0,USD
2012-05-09,1440.13,1441.63,1414.25,1432.5,0,USD
